timestamp,type,metric,value,details
1765008823840,CRYPTO,Encryption_Time,0.3070,Speck128
1765008823842,CRYPTO,Decryption_Time,0.0972,Integrity_Failure
1765008824841,CRYPTO,Encryption_Time,0.5186,Speck128
1765008824842,CRYPTO,Decryption_Time,0.1535,Integrity_Failure
1765008825827,CRYPTO,Decryption_Time,0.1071,Integrity_Failure
1765008825856,CRYPTO,Encryption_Time,0.4172,Speck128
1765008825861,CRYPTO,Decryption_Time,0.3699,Integrity_Failure
1765008826531,CRYPTO,Encryption_Time,0.2581,Speck128
1765008826533,CRYPTO,Decryption_Time,0.1511,Speck128
1765008826534,CRYPTO,Encryption_Time,0.1475,Speck128
1765008826535,CRYPTO,Decryption_Time,0.1491,Speck128
1765008826858,CRYPTO,Encryption_Time,0.2537,Speck128
1765008826859,CRYPTO,Decryption_Time,0.1192,Integrity_Failure
1765008827858,CRYPTO,Encryption_Time,0.4270,Speck128
1765008827860,CRYPTO,Decryption_Time,0.1661,Integrity_Failure
1765008828860,CRYPTO,Encryption_Time,1.1650,Speck128
1765008828863,CRYPTO,Decryption_Time,0.2967,Integrity_Failure
1765008829861,CRYPTO,Encryption_Time,0.2674,Speck128
1765008829863,CRYPTO,Decryption_Time,0.1223,Integrity_Failure
1765008830875,CRYPTO,Encryption_Time,0.2377,Speck128
1765008830877,CRYPTO,Decryption_Time,0.0946,Integrity_Failure
1765008831292,AUTH,Login_Attempt,0.124,Failed_Credential
1765008831295,AUTH,Login_Attempt,0.119,Failed_Credential
1765008831298,AUTH,Login_Attempt,0.128,Failed_Credential
1765008831301,AUTH,Login_Attempt,0.120,Failed_Credential
1765008831304,AUTH,Login_Attempt,0.261,Failed_Credential
1765008831307,AUTH,Login_Attempt,0.125,Failed_Credential
1765008831310,AUTH,Login_Attempt,0.177,Failed_Credential
1765008831313,AUTH,Login_Attempt,0.166,Failed_Credential
1765008831316,AUTH,Login_Attempt,0.129,Failed_Credential
1765008831319,AUTH,Login_Attempt,0.208,Failed_Credential
1765008831534,CRYPTO,Encryption_Time,0.3051,Speck128
1765008831536,CRYPTO,Encryption_Time,0.4646,Speck128
1765008831536,CRYPTO,Decryption_Time,0.1412,Speck128
1765008831537,CRYPTO,Decryption_Time,0.1651,Speck128
1765008831880,CRYPTO,Encryption_Time,0.3597,Speck128
1765008831882,CRYPTO,Decryption_Time,0.1549,Integrity_Failure
1765008832892,CRYPTO,Encryption_Time,0.2647,Speck128
1765008832894,CRYPTO,Decryption_Time,0.2109,Integrity_Failure
1765008833908,CRYPTO,Encryption_Time,0.2810,Speck128
1765008833910,CRYPTO,Decryption_Time,0.1900,Integrity_Failure
1765008834915,CRYPTO,Encryption_Time,0.4355,Speck128
1765008834918,CRYPTO,Decryption_Time,0.3656,Integrity_Failure
1765008835917,CRYPTO,Encryption_Time,0.3847,Speck128
1765008835919,CRYPTO,Decryption_Time,0.1732,Integrity_Failure
1765008836546,CRYPTO,Encryption_Time,0.2585,Speck128
1765008836547,CRYPTO,Encryption_Time,0.1801,Speck128
1765008836548,CRYPTO,Decryption_Time,0.1421,Speck128
1765008836549,CRYPTO,Decryption_Time,0.1567,Speck128
1765008836923,CRYPTO,Encryption_Time,0.2657,Speck128
1765008836925,CRYPTO,Decryption_Time,0.2495,Integrity_Failure
1765008837937,CRYPTO,Encryption_Time,0.7293,Speck128
1765008837941,CRYPTO,Decryption_Time,0.3138,Integrity_Failure
1765008838946,CRYPTO,Encryption_Time,0.3437,Speck128
1765008838948,CRYPTO,Decryption_Time,0.1056,Integrity_Failure
1765008839947,CRYPTO,Encryption_Time,0.2422,Speck128
1765008839948,CRYPTO,Decryption_Time,0.1033,Integrity_Failure
1765008840952,CRYPTO,Encryption_Time,0.3857,Speck128
1765008840954,CRYPTO,Decryption_Time,0.1243,Integrity_Failure
1765008841547,CRYPTO,Encryption_Time,0.4212,Speck128
1765008841550,CRYPTO,Encryption_Time,0.5699,Speck128
1765008841552,CRYPTO,Decryption_Time,0.1735,Speck128
1765008841553,CRYPTO,Decryption_Time,0.1648,Speck128
1765008841952,CRYPTO,Encryption_Time,0.5012,Speck128
1765008841954,CRYPTO,Decryption_Time,0.1632,Integrity_Failure
1765008842925,CRYPTO,Decryption_Time,0.1450,Integrity_Failure
1765008842956,CRYPTO,Encryption_Time,1.6667,Speck128
1765008842959,CRYPTO,Decryption_Time,0.1243,Integrity_Failure
1765008843962,CRYPTO,Encryption_Time,0.3081,Speck128
1765008843964,CRYPTO,Decryption_Time,0.1337,Integrity_Failure
1765008844967,CRYPTO,Encryption_Time,0.2645,Speck128
1765008844968,CRYPTO,Decryption_Time,0.0978,Integrity_Failure
1765008845968,CRYPTO,Encryption_Time,0.4887,Speck128
1765008845972,CRYPTO,Decryption_Time,0.2605,Integrity_Failure
1765008846563,CRYPTO,Encryption_Time,0.6035,Speck128
1765008846565,CRYPTO,Encryption_Time,0.3458,Speck128
1765008846567,CRYPTO,Decryption_Time,0.2232,Speck128
1765008846568,CRYPTO,Decryption_Time,0.2049,Speck128
1765008846969,CRYPTO,Encryption_Time,0.3929,Speck128
1765008846971,CRYPTO,Decryption_Time,0.1341,Integrity_Failure
1765008847581,AUTH,Login_Attempt,0.127,Failed_Credential
1765008847584,AUTH,Login_Attempt,0.128,Failed_Credential
1765008847587,AUTH,Login_Attempt,0.193,Failed_Credential
1765008847590,AUTH,Login_Attempt,0.123,Failed_Credential
1765008847592,AUTH,Login_Attempt,0.120,Failed_Credential
1765008847595,AUTH,Login_Attempt,0.137,Failed_Credential
1765008847597,AUTH,Login_Attempt,0.120,Failed_Credential
1765008847600,AUTH,Login_Attempt,0.251,Failed_Credential
1765008847604,AUTH,Login_Attempt,0.206,Failed_Credential
1765008847607,AUTH,Login_Attempt,0.234,Failed_Credential
1765008847978,CRYPTO,Encryption_Time,0.4001,Speck128
1765008847980,CRYPTO,Decryption_Time,0.1596,Integrity_Failure
1765008848980,CRYPTO,Encryption_Time,0.3419,Speck128
1765008848982,CRYPTO,Decryption_Time,0.1398,Integrity_Failure
1765008849982,CRYPTO,Encryption_Time,0.4472,Speck128
1765008849985,CRYPTO,Decryption_Time,0.1513,Integrity_Failure
1765008850987,CRYPTO,Encryption_Time,0.5874,Speck128
1765008850989,CRYPTO,Decryption_Time,0.1517,Integrity_Failure
1765008850992,CRYPTO,Decryption_Time,0.1300,Integrity_Failure
1765008851565,CRYPTO,Encryption_Time,0.7284,Speck128
1765008851568,CRYPTO,Encryption_Time,0.2029,Speck128
1765008851569,CRYPTO,Decryption_Time,0.2315,Speck128
1765008851571,CRYPTO,Decryption_Time,0.2816,Speck128
1765008851993,CRYPTO,Encryption_Time,0.8986,Speck128
1765008851998,CRYPTO,Decryption_Time,0.4049,Integrity_Failure
1765008853008,CRYPTO,Encryption_Time,0.4563,Speck128
1765008853011,CRYPTO,Decryption_Time,0.1362,Integrity_Failure
1765008854025,CRYPTO,Encryption_Time,0.8540,Speck128
1765008854037,CRYPTO,Decryption_Time,0.1625,Integrity_Failure
1765008855025,CRYPTO,Encryption_Time,0.5530,Speck128
1765008855027,CRYPTO,Decryption_Time,0.1294,Integrity_Failure
1765008856036,CRYPTO,Encryption_Time,0.3661,Speck128
1765008856038,CRYPTO,Decryption_Time,0.1837,Integrity_Failure
1765008856414,AUTH,Login_Attempt,0.155,Failed_Credential
1765008856418,AUTH,Login_Attempt,0.182,Failed_Credential
1765008856422,AUTH,Login_Attempt,0.153,Failed_Credential
1765008856424,AUTH,Login_Attempt,0.133,Failed_Credential
1765008856428,AUTH,Login_Attempt,0.264,Failed_Credential
1765008856433,AUTH,Login_Attempt,0.179,Failed_Credential
1765008856435,AUTH,Login_Attempt,0.130,Failed_Credential
1765008856438,AUTH,Login_Attempt,0.119,Failed_Credential
1765008856441,AUTH,Login_Attempt,0.126,Failed_Credential
1765008856444,AUTH,Login_Attempt,0.318,Failed_Credential
1765008856568,CRYPTO,Encryption_Time,0.3962,Speck128
1765008856570,CRYPTO,Encryption_Time,0.2346,Speck128
1765008856571,CRYPTO,Decryption_Time,0.1599,Speck128
1765008856572,CRYPTO,Decryption_Time,0.1362,Speck128
1765008857038,CRYPTO,Encryption_Time,1.1663,Speck128
1765008857040,CRYPTO,Decryption_Time,0.1533,Integrity_Failure
1765008858040,CRYPTO,Encryption_Time,0.5819,Speck128
1765008858042,CRYPTO,Decryption_Time,0.1059,Integrity_Failure
1765008859040,CRYPTO,Encryption_Time,0.3685,Speck128
1765008859042,CRYPTO,Decryption_Time,0.1301,Integrity_Failure
1765008860041,CRYPTO,Encryption_Time,0.7441,Speck128
1765008860043,CRYPTO,Decryption_Time,0.1590,Integrity_Failure
1765008861043,CRYPTO,Encryption_Time,0.7176,Speck128
1765008861047,CRYPTO,Decryption_Time,0.4303,Integrity_Failure
1765008861576,CRYPTO,Encryption_Time,0.3628,Speck128
1765008861577,CRYPTO,Encryption_Time,0.1904,Speck128
1765008861579,CRYPTO,Decryption_Time,0.1638,Speck128
1765008861580,CRYPTO,Decryption_Time,0.1722,Speck128
1765008862047,CRYPTO,Encryption_Time,0.2070,Speck128
1765008862048,CRYPTO,Decryption_Time,0.0883,Integrity_Failure
1765008863058,CRYPTO,Encryption_Time,0.4396,Speck128
1765008863060,CRYPTO,Decryption_Time,0.1509,Integrity_Failure
1765008864072,CRYPTO,Encryption_Time,0.2512,Speck128
1765008864074,CRYPTO,Decryption_Time,0.1068,Integrity_Failure
1765008865075,CRYPTO,Encryption_Time,0.6220,Speck128
1765008865077,CRYPTO,Decryption_Time,0.1607,Integrity_Failure
1765008866074,CRYPTO,Encryption_Time,0.1727,Speck128
1765008866076,CRYPTO,Decryption_Time,0.1098,Integrity_Failure
1765008866577,CRYPTO,Encryption_Time,0.2410,Speck128
1765008866578,CRYPTO,Encryption_Time,0.1924,Speck128
1765008866579,CRYPTO,Decryption_Time,0.1816,Speck128
1765008866581,CRYPTO,Decryption_Time,0.3910,Speck128
1765008867052,CRYPTO,Decryption_Time,0.1068,Integrity_Failure
1765008867082,CRYPTO,Encryption_Time,0.7670,Speck128
1765008867086,CRYPTO,Decryption_Time,0.5611,Integrity_Failure
1765008868097,CRYPTO,Encryption_Time,0.1772,Speck128
1765008868098,CRYPTO,Decryption_Time,0.1017,Integrity_Failure
1765008869102,CRYPTO,Encryption_Time,0.2727,Speck128
1765008869103,CRYPTO,Decryption_Time,0.1163,Integrity_Failure
1765008870106,CRYPTO,Encryption_Time,0.3833,Speck128
1765008870108,CRYPTO,Decryption_Time,0.1434,Integrity_Failure
1765008871111,CRYPTO,Encryption_Time,0.2973,Speck128
1765008871113,CRYPTO,Decryption_Time,0.1497,Integrity_Failure
1765008871116,CRYPTO,Decryption_Time,0.1026,Integrity_Failure
1765008871581,CRYPTO,Encryption_Time,0.4287,Speck128
1765008871583,CRYPTO,Encryption_Time,0.2011,Speck128
1765008871584,CRYPTO,Decryption_Time,0.1919,Speck128
1765008871585,CRYPTO,Decryption_Time,0.1430,Speck128
1765008872115,CRYPTO,Encryption_Time,0.9506,Speck128
1765008872116,CRYPTO,Decryption_Time,0.0950,Integrity_Failure
1765008873128,CRYPTO,Encryption_Time,0.2979,Speck128
1765008873130,CRYPTO,Decryption_Time,0.0951,Integrity_Failure
1765008874144,CRYPTO,Encryption_Time,0.3623,Speck128
1765008874146,CRYPTO,Decryption_Time,0.1707,Integrity_Failure
1765008875144,CRYPTO,Encryption_Time,0.3047,Speck128
1765008875146,CRYPTO,Decryption_Time,0.1720,Integrity_Failure
1765008876159,CRYPTO,Encryption_Time,0.7377,Speck128
1765008876160,CRYPTO,Decryption_Time,0.1269,Integrity_Failure
1765008876584,CRYPTO,Encryption_Time,0.3239,Speck128
1765008876585,CRYPTO,Encryption_Time,0.2174,Speck128
1765008876586,CRYPTO,Decryption_Time,0.2444,Speck128
1765008876588,CRYPTO,Decryption_Time,0.4954,Speck128
1765008877163,CRYPTO,Encryption_Time,0.2453,Speck128
1765008877164,CRYPTO,Decryption_Time,0.1066,Integrity_Failure
1765008878169,CRYPTO,Encryption_Time,0.1942,Speck128
1765008878170,CRYPTO,Decryption_Time,0.1504,Integrity_Failure
1765008879169,CRYPTO,Encryption_Time,0.2202,Speck128
1765008879171,CRYPTO,Decryption_Time,0.1671,Integrity_Failure
1765008880172,CRYPTO,Encryption_Time,0.3292,Speck128
1765008880174,CRYPTO,Decryption_Time,0.1819,Integrity_Failure
1765008881176,CRYPTO,Encryption_Time,0.6819,Speck128
1765008881178,CRYPTO,Decryption_Time,0.1304,Integrity_Failure
1765008881597,CRYPTO,Encryption_Time,0.5855,Speck128
1765008881600,CRYPTO,Encryption_Time,0.6017,Speck128
1765008881601,CRYPTO,Decryption_Time,0.2086,Speck128
1765008881602,CRYPTO,Decryption_Time,0.2142,Speck128
1765008882163,CRYPTO,Decryption_Time,0.3969,Integrity_Failure
1765008882191,CRYPTO,Encryption_Time,0.9455,Speck128
1765008882196,CRYPTO,Decryption_Time,0.4900,Integrity_Failure
1765008883191,CRYPTO,Encryption_Time,0.2083,Speck128
1765008883193,CRYPTO,Decryption_Time,0.2620,Integrity_Failure
1765008884202,CRYPTO,Encryption_Time,0.2709,Speck128
1765008884203,CRYPTO,Decryption_Time,0.1490,Integrity_Failure
1765008885208,CRYPTO,Encryption_Time,0.3875,Speck128
1765008885211,CRYPTO,Decryption_Time,0.1842,Integrity_Failure
1765008885974,AUTH,Login_Attempt,0.131,Failed_Credential
1765008885977,AUTH,Login_Attempt,0.122,Failed_Credential
1765008885980,AUTH,Login_Attempt,0.132,Failed_Credential
1765008885983,AUTH,Login_Attempt,0.126,Failed_Credential
1765008885985,AUTH,Login_Attempt,0.131,Failed_Credential
1765008885988,AUTH,Login_Attempt,0.137,Failed_Credential
1765008885991,AUTH,Login_Attempt,0.131,Failed_Credential
1765008885993,AUTH,Login_Attempt,0.129,Failed_Credential
1765008885997,AUTH,Login_Attempt,0.130,Failed_Credential
1765008886000,AUTH,Login_Attempt,0.274,Failed_Credential
1765008886213,CRYPTO,Encryption_Time,0.8242,Speck128
1765008886217,CRYPTO,Decryption_Time,0.2200,Integrity_Failure
1765008886599,CRYPTO,Encryption_Time,0.3719,Speck128
1765008886601,CRYPTO,Encryption_Time,0.2877,Speck128
1765008886603,CRYPTO,Decryption_Time,0.3098,Speck128
1765008886605,CRYPTO,Decryption_Time,0.7339,Speck128
1765008887228,CRYPTO,Encryption_Time,0.3804,Speck128
1765008887230,CRYPTO,Decryption_Time,0.1476,Integrity_Failure
1765008888231,CRYPTO,Encryption_Time,0.2105,Speck128
1765008888233,CRYPTO,Decryption_Time,0.2079,Integrity_Failure
1765008889232,CRYPTO,Encryption_Time,0.3296,Speck128
1765008889234,CRYPTO,Decryption_Time,0.1072,Integrity_Failure
1765008890246,CRYPTO,Encryption_Time,0.3232,Speck128
1765008890248,CRYPTO,Decryption_Time,0.1208,Integrity_Failure
1765008890768,AUTH,Login_Attempt,0.154,Failed_Credential
1765008890772,AUTH,Login_Attempt,0.134,Failed_Credential
1765008890774,AUTH,Login_Attempt,0.138,Failed_Credential
1765008890777,AUTH,Login_Attempt,0.132,Failed_Credential
1765008890780,AUTH,Login_Attempt,0.129,Failed_Credential
1765008890783,AUTH,Login_Attempt,0.130,Failed_Credential
1765008890785,AUTH,Login_Attempt,0.130,Failed_Credential
1765008890788,AUTH,Login_Attempt,0.126,Failed_Credential
1765008890791,AUTH,Login_Attempt,0.131,Failed_Credential
1765008890793,AUTH,Login_Attempt,0.131,Failed_Credential
1765008891247,CRYPTO,Encryption_Time,0.3540,Speck128
1765008891249,CRYPTO,Decryption_Time,0.1114,Integrity_Failure
1765008891607,CRYPTO,Encryption_Time,0.2704,Speck128
1765008891609,CRYPTO,Encryption_Time,0.1714,Speck128
1765008891610,CRYPTO,Decryption_Time,0.5063,Speck128
1765008891611,CRYPTO,Decryption_Time,0.2361,Speck128
1765008892253,CRYPTO,Encryption_Time,0.4457,Speck128
1765008892256,CRYPTO,Decryption_Time,0.1166,Integrity_Failure
1765008893257,CRYPTO,Encryption_Time,0.3377,Speck128
1765008893258,CRYPTO,Decryption_Time,0.1173,Integrity_Failure
1765008894259,CRYPTO,Encryption_Time,0.3358,Speck128
1765008894261,CRYPTO,Decryption_Time,0.1444,Integrity_Failure
1765008895259,CRYPTO,Encryption_Time,0.3818,Speck128
1765008895262,CRYPTO,Decryption_Time,0.1446,Integrity_Failure
1765008895264,CRYPTO,Decryption_Time,0.1018,Integrity_Failure
1765008896263,CRYPTO,Encryption_Time,0.7533,Speck128
1765008896266,CRYPTO,Decryption_Time,0.1600,Integrity_Failure
1765008896620,CRYPTO,Encryption_Time,0.4874,Speck128
1765008896622,CRYPTO,Encryption_Time,0.2598,Speck128
1765008896623,CRYPTO,Decryption_Time,0.1528,Speck128
1765008896624,CRYPTO,Decryption_Time,0.2565,Speck128
1765008897277,CRYPTO,Encryption_Time,0.2258,Speck128
1765008897279,CRYPTO,Decryption_Time,0.0970,Integrity_Failure
1765008898280,CRYPTO,Encryption_Time,0.3698,Speck128
1765008898282,CRYPTO,Decryption_Time,0.1436,Integrity_Failure
1765008899284,CRYPTO,Encryption_Time,0.3249,Speck128
1765008899286,CRYPTO,Decryption_Time,0.1543,Integrity_Failure
1765008899506,AUTH,Login_Attempt,0.140,Failed_Credential
1765008899510,AUTH,Login_Attempt,0.299,Failed_Credential
1765008899514,AUTH,Login_Attempt,0.166,Failed_Credential
1765008899518,AUTH,Login_Attempt,0.233,Failed_Credential
1765008899523,AUTH,Login_Attempt,0.143,Failed_Credential
1765008899527,AUTH,Login_Attempt,0.177,Failed_Credential
1765008899536,AUTH,Login_Attempt,0.379,Failed_Credential
1765008899545,AUTH,Login_Attempt,0.271,Failed_Credential
1765008899549,AUTH,Login_Attempt,0.210,Failed_Credential
1765008899552,AUTH,Login_Attempt,0.237,Failed_Credential
1765008900298,CRYPTO,Encryption_Time,0.3977,Speck128
1765008900300,CRYPTO,Decryption_Time,0.1937,Integrity_Failure
1765008901307,CRYPTO,Encryption_Time,0.4146,Speck128
1765008901309,CRYPTO,Decryption_Time,0.1806,Integrity_Failure
1765008901620,CRYPTO,Encryption_Time,0.2138,Speck128
1765008901622,CRYPTO,Encryption_Time,0.1560,Speck128
1765008901623,CRYPTO,Decryption_Time,0.1369,Speck128
1765008901623,CRYPTO,Decryption_Time,0.1421,Speck128
1765008902315,CRYPTO,Encryption_Time,0.3538,Speck128
1765008902316,CRYPTO,Decryption_Time,0.0938,Integrity_Failure
1765008903330,CRYPTO,Encryption_Time,0.6587,Speck128
1765008903332,CRYPTO,Decryption_Time,0.0969,Integrity_Failure
1765008904345,CRYPTO,Encryption_Time,0.4048,Speck128
1765008904347,CRYPTO,Decryption_Time,0.1091,Integrity_Failure
1765008905347,CRYPTO,Encryption_Time,0.4528,Speck128
1765008905349,CRYPTO,Decryption_Time,0.1915,Integrity_Failure
1765008906348,CRYPTO,Encryption_Time,0.6728,Speck128
1765008906350,CRYPTO,Decryption_Time,0.1396,Integrity_Failure
1765008906629,CRYPTO,Encryption_Time,0.2443,Speck128
1765008906630,CRYPTO,Encryption_Time,0.2602,Speck128
1765008906632,CRYPTO,Decryption_Time,0.4310,Speck128
1765008906633,CRYPTO,Decryption_Time,0.1270,Speck128
1765008907349,CRYPTO,Encryption_Time,0.3439,Speck128
1765008907351,CRYPTO,Decryption_Time,0.1339,Integrity_Failure
1765008908350,CRYPTO,Encryption_Time,0.5915,Speck128
1765008908353,CRYPTO,Decryption_Time,0.2137,Integrity_Failure
1765008909352,CRYPTO,Encryption_Time,0.3717,Speck128
1765008909355,CRYPTO,Decryption_Time,0.1377,Integrity_Failure
1765008910355,CRYPTO,Encryption_Time,0.6144,Speck128
1765008910357,CRYPTO,Decryption_Time,0.1461,Integrity_Failure
1765008911361,CRYPTO,Encryption_Time,0.2756,Speck128
1765008911362,CRYPTO,Decryption_Time,0.0958,Integrity_Failure
1765008911644,CRYPTO,Encryption_Time,0.7471,Speck128
1765008911646,CRYPTO,Encryption_Time,0.2153,Speck128
1765008911646,CRYPTO,Decryption_Time,0.1369,Speck128
1765008911647,CRYPTO,Decryption_Time,0.1416,Speck128
1765008912364,CRYPTO,Encryption_Time,0.5197,Speck128
1765008912366,CRYPTO,Decryption_Time,0.1510,Integrity_Failure
1765008912368,CRYPTO,Decryption_Time,0.1494,Integrity_Failure
1765008913366,CRYPTO,Encryption_Time,0.3179,Speck128
1765008913368,CRYPTO,Decryption_Time,0.2439,Integrity_Failure
1765008914382,CRYPTO,Encryption_Time,0.8605,Speck128
1765008914387,CRYPTO,Decryption_Time,0.3354,Integrity_Failure
1765008915384,CRYPTO,Encryption_Time,0.2841,Speck128
